Date,Customer,Product,Category,Quantity,Price,Discount(%),TotalAmount,Region,Salesperson
2025-06-26,F,Shoes,Footwear,3,1500,10,4050.0,North,Sneha
2025-06-27,H,Headphones,Electronics,2,2500,5,4750.0,South,Neha
2025-06-28,F,Laptop,Electronics,2,45000,10,81000.0,East,Karan
2025-06-29,D,Shoes,Footwear,5,1500,5,7125.0,West,Sneha
2025-06-30,C,Watch,Accessories,1,2500,10,2250.0,North,Priya
2025-07-01,B,Laptop,Electronics,2,45000,0,90000.0,South,Amit
2025-07-02,E,Watch,Accessories,4,2500,0,10000.0,South,Sneha
2025-07-03,E,Bag,Accessories,2,1200,0,2400.0,West,Neha
2025-07-04,D,Headphones,Electronics,3,2500,10,6750.0,North,Neha
2025-07-05,E,Laptop,Electronics,3,45000,0,135000.0,South,Rahul
2025-07-06,D,T-shirt,Clothing,2,700,15,1190.0,North,Neha
2025-07-07,F,Shoes,Footwear,3,1500,5,4275.0,South,Priya
2025-07-08,D,Bag,Accessories,3,1200,5,3420.0,East,Priya
2025-07-09,G,Headphones,Electronics,1,2500,15,2125.0,East,Karan
2025-07-10,C,Headphones,Electronics,5,2500,5,11875.0,West,Sneha
2025-07-11,F,Laptop,Electronics,4,45000,5,171000.0,East,Karan
2025-07-12,F,Sunglasses,Accessories,1,800,5,760.0,West,Amit
2025-07-13,C,T-shirt,Clothing,3,700,15,1785.0,South,Priya
2025-07-14,B,Bag,Accessories,5,1200,10,5400.0,South,Sneha
2025-07-15,A,Perfume,Beauty,2,900,5,1710.0,East,Neha
2025-07-16,G,Laptop,Electronics,3,45000,10,121500.0,West,Karan
2025-07-17,H,Shoes,Footwear,5,1500,0,7500.0,North,Rahul
2025-07-18,A,Bag,Accessories,1,1200,15,1020.0,East,Rahul
2025-07-19,H,Shoes,Footwear,2,1500,0,3000.0,South,Rahul
2025-07-20,G,Shoes,Footwear,4,1500,0,6000.0,South,Priya
2025-07-21,C,Sunglasses,Accessories,3,800,0,2400.0,West,Neha
2025-07-22,E,Watch,Accessories,1,2500,5,2375.0,East,Amit
2025-07-23,E,Perfume,Beauty,5,900,0,4500.0,West,Neha
2025-07-24,C,Bag,Accessories,2,1200,15,2040.0,North,Neha
2025-07-25,F,Perfume,Beauty,1,900,5,855.0,East,Karan
2025-07-26,A,Shoes,Footwear,5,1500,10,6750.0,North,Rahul
2025-07-27,E,Shoes,Footwear,3,1500,5,4275.0,North,Neha
2025-07-28,D,Laptop,Electronics,4,45000,10,162000.0,North,Sneha
2025-07-29,G,Perfume,Beauty,4,900,15,3060.0,East,Neha
2025-07-30,G,Watch,Accessories,1,2500,0,2500.0,East,Rahul
2025-07-31,C,Watch,Accessories,1,2500,5,2375.0,West,Sneha
2025-08-01,G,T-shirt,Clothing,2,700,5,1330.0,South,Priya
2025-08-02,E,Laptop,Electronics,4,45000,5,171000.0,South,Neha
2025-08-03,G,Sunglasses,Accessories,5,800,10,3600.0,East,Karan
2025-08-04,F,Watch,Accessories,1,2500,5,2375.0,North,Priya
2025-08-05,C,Watch,Accessories,3,2500,15,6375.0,East,Priya
2025-08-06,H,Shoes,Footwear,3,1500,10,4050.0,West,Neha
2025-08-07,G,T-shirt,Clothing,3,700,5,1995.0,East,Neha
2025-08-08,E,Laptop,Electronics,2,45000,10,81000.0,West,Amit
2025-08-09,A,Laptop,Electronics,2,45000,5,85500.0,East,Priya
2025-08-10,E,Bag,Accessories,2,1200,0,2400.0,North,Karan
2025-08-11,D,T-shirt,Clothing,5,700,15,2975.0,West,Rahul
2025-08-12,E,Headphones,Electronics,3,2500,10,6750.0,North,Karan
2025-08-13,G,Shoes,Footwear,2,1500,0,3000.0,East,Sneha
2025-08-14,G,T-shirt,Clothing,3,700,10,1890.0,South,Karan
2025-08-15,G,Shoes,Footwear,4,1500,15,5100.0,West,Neha
2025-08-16,G,Laptop,Electronics,1,45000,5,42750.0,West,Neha
2025-08-17,D,Shoes,Footwear,2,1500,0,3000.0,North,Rahul
2025-08-18,D,T-shirt,Clothing,4,700,0,2800.0,West,Amit
2025-08-19,F,Bag,Accessories,4,1200,10,4320.0,South,Sneha
2025-08-20,F,Headphones,Electronics,1,2500,0,2500.0,South,Amit
2025-08-21,C,Headphones,Electronics,4,2500,10,9000.0,East,Sneha
2025-08-22,E,Bag,Accessories,5,1200,10,5400.0,South,Sneha
2025-08-23,C,T-shirt,Clothing,5,700,10,3150.0,West,Karan
2025-08-24,E,Headphones,Electronics,3,2500,0,7500.0,West,Sneha
2025-08-25,C,Perfume,Beauty,1,900,10,810.0,South,Rahul
2025-08-26,D,Bag,Accessories,5,1200,15,5100.0,North,Neha
2025-08-27,B,Shoes,Footwear,1,1500,10,1350.0,East,Sneha
2025-08-28,G,Watch,Accessories,1,2500,10,2250.0,East,Sneha
2025-08-29,H,Perfume,Beauty,5,900,15,3825.0,West,Amit
2025-08-30,B,Sunglasses,Accessories,1,800,15,680.0,East,Karan
2025-08-31,F,Shoes,Footwear,3,1500,15,3825.0,West,Priya
2025-09-01,G,Sunglasses,Accessories,5,800,5,3800.0,South,Priya
2025-09-02,E,Shoes,Footwear,5,1500,15,6375.0,East,Priya
2025-09-03,H,Bag,Accessories,5,1200,5,5700.0,East,Karan
2025-09-04,B,T-shirt,Clothing,2,700,5,1330.0,North,Karan
2025-09-05,B,Perfume,Beauty,2,900,0,1800.0,South,Rahul
2025-09-06,H,Sunglasses,Accessories,5,800,0,4000.0,West,Priya
2025-09-07,C,Shoes,Footwear,4,1500,5,5700.0,South,Sneha
2025-09-08,A,Watch,Accessories,1,2500,0,2500.0,West,Priya
2025-09-09,D,Headphones,Electronics,2,2500,5,4750.0,South,Karan
2025-09-10,G,Watch,Accessories,1,2500,5,2375.0,South,Priya
2025-09-11,B,Bag,Accessories,2,1200,15,2040.0,South,Sneha
2025-09-12,F,Shoes,Footwear,2,1500,5,2850.0,North,Priya
2025-09-13,E,Perfume,Beauty,2,900,0,1800.0,West,Karan
2025-09-14,B,Perfume,Beauty,5,900,15,3825.0,North,Sneha
2025-09-15,A,Perfume,Beauty,2,900,10,1620.0,West,Sneha
2025-09-16,C,Laptop,Electronics,5,45000,0,225000.0,East,Karan
2025-09-17,C,Perfume,Beauty,5,900,10,4050.0,East,Amit
2025-09-18,G,Headphones,Electronics,1,2500,0,2500.0,South,Sneha
2025-09-19,A,Sunglasses,Accessories,1,800,10,720.0,North,Amit
2025-09-20,D,Watch,Accessories,2,2500,10,4500.0,East,Neha
2025-09-21,A,Bag,Accessories,4,1200,0,4800.0,South,Sneha
2025-09-22,F,Shoes,Footwear,1,1500,15,1275.0,East,Priya
2025-09-23,C,Shoes,Footwear,2,1500,15,2550.0,West,Rahul
2025-09-24,A,Sunglasses,Accessories,3,800,15,2040.0,West,Rahul
2025-09-25,E,Shoes,Footwear,2,1500,15,2550.0,East,Karan
2025-09-26,D,Perfume,Beauty,1,900,0,900.0,East,Neha
2025-09-27,A,Watch,Accessories,5,2500,15,10625.0,West,Neha
2025-09-28,G,T-shirt,Clothing,5,700,10,3150.0,South,Priya
2025-09-29,F,Shoes,Footwear,1,1500,10,1350.0,West,Amit
2025-09-30,E,Perfume,Beauty,3,900,5,2565.0,North,Neha
2025-10-01,B,Sunglasses,Accessories,4,800,0,3200.0,South,Karan
2025-10-02,G,Sunglasses,Accessories,5,800,5,3800.0,North,Neha
2025-10-03,B,Laptop,Electronics,2,45000,10,81000.0,East,Rahul
2025-10-04,H,Sunglasses,Accessories,3,800,0,2400.0,East,Sneha
2025-10-05,A,Laptop,Electronics,4,45000,0,180000.0,North,Karan
2025-10-06,E,Shoes,Footwear,3,1500,15,3825.0,North,Sneha
2025-10-07,E,Laptop,Electronics,5,45000,15,191250.0,North,Sneha
2025-10-08,C,Sunglasses,Accessories,5,800,15,3400.0,South,Priya
2025-10-09,A,Laptop,Electronics,3,45000,10,121500.0,North,Sneha
2025-10-10,H,Shoes,Footwear,1,1500,10,1350.0,West,Amit
2025-10-11,C,Perfume,Beauty,3,900,15,2295.0,South,Sneha
2025-10-12,A,Laptop,Electronics,1,45000,0,45000.0,East,Rahul
2025-10-13,F,Perfume,Beauty,3,900,10,2430.0,East,Amit
2025-10-14,B,T-shirt,Clothing,5,700,10,3150.0,North,Priya
2025-10-15,H,Shoes,Footwear,5,1500,0,7500.0,East,Karan
2025-10-16,A,Bag,Accessories,5,1200,5,5700.0,East,Amit
2025-10-17,B,Watch,Accessories,3,2500,15,6375.0,East,Amit
2025-10-18,B,T-shirt,Clothing,3,700,0,2100.0,East,Neha
2025-10-19,A,Watch,Accessories,3,2500,10,6750.0,North,Amit
2025-10-20,D,Shoes,Footwear,2,1500,10,2700.0,West,Karan
2025-10-21,A,Headphones,Electronics,3,2500,15,6375.0,South,Karan
2025-10-22,G,T-shirt,Clothing,3,700,0,2100.0,West,Neha
2025-10-23,B,Laptop,Electronics,2,45000,10,81000.0,North,Karan
2025-10-24,D,T-shirt,Clothing,5,700,0,3500.0,North,Priya
2025-10-25,G,Watch,Accessories,1,2500,5,2375.0,South,Rahul
2025-10-26,H,Headphones,Electronics,5,2500,0,12500.0,West,Priya
2025-10-27,F,Perfume,Beauty,2,900,10,1620.0,North,Karan
2025-10-28,C,Perfume,Beauty,3,900,5,2565.0,South,Karan
2025-10-29,E,Headphones,Electronics,3,2500,15,6375.0,East,Sneha
2025-10-30,D,Perfume,Beauty,3,900,10,2430.0,East,Karan
2025-10-31,G,Shoes,Footwear,3,1500,10,4050.0,South,Neha
2025-11-01,F,Bag,Accessories,3,1200,5,3420.0,South,Karan
2025-11-02,H,Bag,Accessories,3,1200,15,3060.0,North,Amit
2025-11-03,B,Sunglasses,Accessories,4,800,5,3040.0,North,Rahul
2025-11-04,E,Perfume,Beauty,4,900,5,3420.0,East,Neha
2025-11-05,F,T-shirt,Clothing,3,700,10,1890.0,North,Priya
2025-11-06,D,Watch,Accessories,1,2500,0,2500.0,South,Priya
2025-11-07,E,Laptop,Electronics,4,45000,5,171000.0,East,Rahul
2025-11-08,E,Perfume,Beauty,5,900,5,4275.0,South,Neha
2025-11-09,F,T-shirt,Clothing,4,700,0,2800.0,North,Rahul
2025-11-10,F,T-shirt,Clothing,3,700,10,1890.0,West,Priya
2025-11-11,D,Headphones,Electronics,4,2500,15,8500.0,South,Priya
2025-11-12,E,Shoes,Footwear,3,1500,10,4050.0,South,Priya
2025-11-13,A,Bag,Accessories,2,1200,0,2400.0,South,Priya
2025-11-14,G,Laptop,Electronics,4,45000,10,162000.0,West,Sneha
2025-11-15,A,Shoes,Footwear,3,1500,15,3825.0,North,Rahul
2025-11-16,C,Headphones,Electronics,2,2500,10,4500.0,North,Neha
2025-11-17,H,T-shirt,Clothing,5,700,0,3500.0,North,Neha
2025-11-18,E,Perfume,Beauty,5,900,15,3825.0,North,Sneha
2025-11-19,D,T-shirt,Clothing,4,700,0,2800.0,South,Priya
2025-11-20,G,Bag,Accessories,5,1200,15,5100.0,East,Priya
2025-11-21,F,Shoes,Footwear,3,1500,15,3825.0,North,Karan
2025-11-22,B,Perfume,Beauty,5,900,5,4275.0,East,Rahul
2025-11-23,A,Headphones,Electronics,1,2500,0,2500.0,South,Karan
2025-11-24,A,Watch,Accessories,1,2500,10,2250.0,North,Sneha
2025-11-25,G,Sunglasses,Accessories,5,800,5,3800.0,South,Rahul
2025-11-26,D,Headphones,Electronics,2,2500,10,4500.0,North,Neha
2025-11-27,F,T-shirt,Clothing,2,700,0,1400.0,East,Amit
2025-11-28,C,Laptop,Electronics,2,45000,0,90000.0,South,Neha
2025-11-29,A,Headphones,Electronics,5,2500,15,10625.0,West,Neha
2025-11-30,E,Headphones,Electronics,3,2500,0,7500.0,North,Karan
2025-12-01,C,Headphones,Electronics,5,2500,10,11250.0,West,Karan
2025-12-02,G,Laptop,Electronics,3,45000,5,128250.0,South,Sneha
2025-12-03,C,Shoes,Footwear,3,1500,0,4500.0,East,Karan
2025-12-04,F,Laptop,Electronics,4,45000,5,171000.0,West,Sneha
2025-12-05,B,Watch,Accessories,5,2500,15,10625.0,South,Neha
2025-12-06,B,Laptop,Electronics,5,45000,0,225000.0,North,Sneha
2025-12-07,E,Bag,Accessories,1,1200,5,1140.0,East,Karan
2025-12-08,C,Perfume,Beauty,5,900,15,3825.0,West,Neha
2025-12-09,A,Watch,Accessories,2,2500,5,4750.0,West,Sneha
2025-12-10,C,T-shirt,Clothing,3,700,0,2100.0,East,Amit
2025-12-11,A,Headphones,Electronics,5,2500,5,11875.0,East,Sneha
2025-12-12,D,Watch,Accessories,4,2500,15,8500.0,South,Amit
2025-12-13,D,Headphones,Electronics,3,2500,5,7125.0,North,Rahul
2025-12-14,G,Perfume,Beauty,3,900,15,2295.0,South,Neha
2025-12-15,D,Watch,Accessories,5,2500,10,11250.0,West,Karan
2025-12-16,H,Shoes,Footwear,4,1500,10,5400.0,East,Rahul
2025-12-17,E,Laptop,Electronics,3,45000,10,121500.0,East,Amit
2025-12-18,A,Perfume,Beauty,4,900,0,3600.0,West,Sneha
2025-12-19,H,Shoes,Footwear,5,1500,5,7125.0,East,Sneha
2025-12-20,F,Bag,Accessories,4,1200,10,4320.0,South,Karan
2025-12-21,E,Watch,Accessories,5,2500,0,12500.0,East,Sneha
2025-12-22,A,Perfume,Beauty,3,900,15,2295.0,South,Priya
2025-12-23,C,T-shirt,Clothing,3,700,5,1995.0,West,Priya
2025-12-24,H,Shoes,Footwear,2,1500,0,3000.0,South,Karan
2025-12-25,F,T-shirt,Clothing,5,700,10,3150.0,East,Sneha
2025-12-26,H,Bag,Accessories,1,1200,0,1200.0,South,Sneha
2025-12-27,B,Laptop,Electronics,1,45000,15,38250.0,South,Neha
2025-12-28,F,Watch,Accessories,1,2500,15,2125.0,West,Neha
2025-12-29,C,Bag,Accessories,4,1200,15,4080.0,South,Amit
2025-12-30,D,Bag,Accessories,5,1200,10,5400.0,East,Karan
2025-12-31,C,Headphones,Electronics,5,2500,0,12500.0,West,Neha
2025-01-01,D,Watch,Accessories,5,2500,15,10625.0,South,Priya
2025-01-02,D,Laptop,Electronics,1,45000,10,40500.0,South,Rahul
2025-01-03,D,T-shirt,Clothing,5,700,5,3325.0,West,Sneha
2025-01-04,B,Shoes,Footwear,2,1500,10,2700.0,North,Priya
2025-01-05,E,Shoes,Footwear,4,1500,15,5100.0,North,Amit
2025-01-06,B,Headphones,Electronics,5,2500,15,10625.0,South,Sneha
2025-01-07,F,Headphones,Electronics,2,2500,5,4750.0,East,Amit
2025-01-08,A,Perfume,Beauty,1,900,0,900.0,South,Sneha
2025-01-09,B,T-shirt,Clothing,3,700,5,1995.0,North,Priya
2025-01-10,H,Headphones,Electronics,3,2500,5,7125.0,South,Karan
2025-01-11,A,T-shirt,Clothing,5,700,0,3500.0,West,Sneha
2025-01-12,G,Sunglasses,Accessories,5,800,5,3800.0,West,Neha
2025-01-13,H,Laptop,Electronics,5,45000,15,191250.0,South,Priya
2025-01-14,G,Watch,Accessories,3,2500,5,7125.0,South,Neha
2025-01-15,D,Perfume,Beauty,4,900,15,3060.0,North,Sneha
2025-01-16,B,T-shirt,Clothing,3,700,10,1890.0,East,Amit
2025-01-17,C,Laptop,Electronics,4,45000,0,180000.0,West,Priya
2025-01-18,E,Bag,Accessories,2,1200,10,2160.0,East,Priya
2025-01-19,G,Shoes,Footwear,1,1500,15,1275.0,West,Amit
2025-01-20,B,Shoes,Footwear,4,1500,0,6000.0,North,Neha
2025-01-21,B,Watch,Accessories,2,2500,15,4250.0,North,Karan
2025-01-22,C,Watch,Accessories,3,2500,15,6375.0,East,Priya
2025-01-23,F,Shoes,Footwear,4,1500,0,6000.0,East,Neha
2025-01-24,A,Laptop,Electronics,1,45000,15,38250.0,East,Rahul
2025-01-25,C,Watch,Accessories,1,2500,10,2250.0,South,Sneha
2025-01-26,H,Shoes,Footwear,1,1500,15,1275.0,West,Sneha
2025-01-27,B,Headphones,Electronics,5,2500,0,12500.0,South,Neha
2025-01-28,H,Shoes,Footwear,2,1500,5,2850.0,South,Rahul
2025-01-29,C,Watch,Accessories,5,2500,10,11250.0,West,Neha
2025-01-30,C,Laptop,Electronics,4,45000,10,162000.0,North,Sneha
2025-01-31,A,Watch,Accessories,2,2500,10,4500.0,West,Sneha
2025-02-01,B,Sunglasses,Accessories,5,800,5,3800.0,East,Sneha
2025-02-02,D,Bag,Accessories,1,1200,15,1020.0,North,Sneha
2025-02-03,E,Headphones,Electronics,2,2500,15,4250.0,South,Neha
2025-02-04,B,Sunglasses,Accessories,3,800,15,2040.0,East,Karan
2025-02-05,A,Bag,Accessories,2,1200,10,2160.0,West,Rahul
2025-02-06,H,Shoes,Footwear,3,1500,10,4050.0,North,Rahul
2025-02-07,H,Sunglasses,Accessories,4,800,5,3040.0,West,Sneha
2025-02-08,G,Perfume,Beauty,2,900,5,1710.0,South,Rahul
2025-02-09,D,Perfume,Beauty,1,900,0,900.0,North,Rahul
2025-02-10,D,Headphones,Electronics,1,2500,10,2250.0,North,Sneha
2025-02-11,B,Sunglasses,Accessories,1,800,15,680.0,North,Amit
2025-02-12,F,Perfume,Beauty,2,900,15,1530.0,South,Priya
2025-02-13,C,Headphones,Electronics,2,2500,10,4500.0,North,Priya
2025-02-14,G,Sunglasses,Accessories,1,800,5,760.0,South,Sneha
2025-02-15,A,Headphones,Electronics,2,2500,5,4750.0,West,Priya
2025-02-16,E,Shoes,Footwear,2,1500,15,2550.0,East,Neha
2025-02-17,D,Laptop,Electronics,3,45000,10,121500.0,North,Neha
2025-02-18,G,Headphones,Electronics,3,2500,10,6750.0,South,Amit
2025-02-19,H,Watch,Accessories,3,2500,0,7500.0,West,Priya
2025-02-20,A,Bag,Accessories,2,1200,15,2040.0,West,Neha
2025-02-21,C,Shoes,Footwear,5,1500,10,6750.0,North,Priya
2025-02-22,C,T-shirt,Clothing,1,700,10,630.0,South,Neha
2025-02-23,A,Perfume,Beauty,2,900,5,1710.0,North,Neha
2025-02-24,F,Sunglasses,Accessories,5,800,10,3600.0,South,Karan
2025-02-25,G,Headphones,Electronics,1,2500,0,2500.0,East,Sneha
2025-02-26,B,Watch,Accessories,1,2500,10,2250.0,East,Priya
2025-02-27,F,Shoes,Footwear,5,1500,0,7500.0,West,Rahul
2025-02-28,C,T-shirt,Clothing,5,700,15,2975.0,West,Amit
2025-03-01,C,Bag,Accessories,5,1200,5,5700.0,North,Sneha
2025-03-02,C,Laptop,Electronics,1,45000,0,45000.0,East,Neha
2025-03-03,F,Laptop,Electronics,2,45000,5,85500.0,North,Priya
2025-03-04,E,Sunglasses,Accessories,2,800,10,1440.0,East,Rahul
2025-03-05,H,Laptop,Electronics,4,45000,5,171000.0,South,Priya
2025-03-06,F,Bag,Accessories,4,1200,0,4800.0,West,Sneha
2025-03-07,D,T-shirt,Clothing,3,700,10,1890.0,West,Sneha
2025-03-08,D,Perfume,Beauty,1,900,5,855.0,East,Karan
2025-03-09,G,Watch,Accessories,3,2500,10,6750.0,East,Sneha
2025-03-10,D,Bag,Accessories,2,1200,15,2040.0,South,Amit
2025-03-11,A,Perfume,Beauty,5,900,5,4275.0,North,Rahul
2025-03-12,H,Laptop,Electronics,5,45000,0,225000.0,South,Amit
2025-03-13,D,Headphones,Electronics,4,2500,5,9500.0,West,Neha
2025-03-14,A,Laptop,Electronics,1,45000,5,42750.0,East,Rahul
2025-03-15,E,Bag,Accessories,1,1200,10,1080.0,East,Sneha
2025-03-16,B,Shoes,Footwear,2,1500,10,2700.0,East,Neha
2025-03-17,H,Laptop,Electronics,1,45000,0,45000.0,West,Amit
2025-03-18,H,Perfume,Beauty,5,900,10,4050.0,South,Karan
2025-03-19,B,Shoes,Footwear,4,1500,5,5700.0,South,Sneha
2025-03-20,F,Shoes,Footwear,4,1500,0,6000.0,East,Amit
2025-03-21,H,Perfume,Beauty,3,900,5,2565.0,West,Rahul
2025-03-22,D,Watch,Accessories,4,2500,10,9000.0,North,Priya
2025-03-23,F,Sunglasses,Accessories,3,800,10,2160.0,South,Neha
2025-03-24,E,Bag,Accessories,4,1200,0,4800.0,East,Sneha
2025-03-25,F,T-shirt,Clothing,1,700,5,665.0,West,Karan
2025-03-26,A,T-shirt,Clothing,1,700,15,595.0,East,Amit
2025-03-27,D,Laptop,Electronics,2,45000,5,85500.0,East,Rahul
2025-03-28,A,Shoes,Footwear,4,1500,15,5100.0,East,Priya
2025-03-29,E,Headphones,Electronics,3,2500,10,6750.0,East,Rahul
2025-03-30,G,Laptop,Electronics,2,45000,10,81000.0,East,Rahul
2025-03-31,D,Watch,Accessories,1,2500,5,2375.0,South,Rahul
2025-04-01,A,T-shirt,Clothing,2,700,15,1190.0,West,Karan
2025-04-02,C,Headphones,Electronics,5,2500,15,10625.0,North,Amit
2025-04-03,C,Bag,Accessories,3,1200,0,3600.0,East,Rahul
2025-04-04,C,Sunglasses,Accessories,2,800,5,1520.0,South,Amit
2025-04-05,E,Watch,Accessories,3,2500,10,6750.0,North,Rahul
2025-04-06,E,Watch,Accessories,4,2500,5,9500.0,South,Neha
2025-04-07,B,Watch,Accessories,2,2500,0,5000.0,North,Amit
2025-04-08,H,Watch,Accessories,4,2500,5,9500.0,East,Priya
2025-04-09,A,T-shirt,Clothing,3,700,5,1995.0,North,Sneha
2025-04-10,A,Laptop,Electronics,1,45000,15,38250.0,East,Amit
2025-04-11,B,Sunglasses,Accessories,4,800,5,3040.0,North,Amit
2025-04-12,H,Laptop,Electronics,3,45000,10,121500.0,East,Sneha
2025-04-13,D,Sunglasses,Accessories,2,800,15,1360.0,South,Sneha
2025-04-14,A,Perfume,Beauty,5,900,0,4500.0,East,Priya
2025-04-15,A,Shoes,Footwear,4,1500,15,5100.0,South,Priya
2025-04-16,C,Laptop,Electronics,3,45000,5,128250.0,South,Karan
2025-04-17,H,Headphones,Electronics,3,2500,5,7125.0,North,Sneha
2025-04-18,C,T-shirt,Clothing,1,700,10,630.0,East,Rahul
2025-04-19,D,Shoes,Footwear,3,1500,0,4500.0,West,Sneha
2025-04-20,H,T-shirt,Clothing,2,700,15,1190.0,East,Neha
2025-04-21,D,T-shirt,Clothing,2,700,5,1330.0,South,Rahul
2025-04-22,F,Sunglasses,Accessories,4,800,15,2720.0,East,Karan
2025-04-23,B,Shoes,Footwear,3,1500,5,4275.0,South,Rahul
2025-04-24,H,Headphones,Electronics,4,2500,15,8500.0,South,Amit
2025-04-25,E,Shoes,Footwear,4,1500,10,5400.0,East,Sneha
2025-04-26,F,Headphones,Electronics,5,2500,5,11875.0,East,Rahul
2025-04-27,A,T-shirt,Clothing,1,700,10,630.0,East,Sneha
2025-04-28,H,Bag,Accessories,1,1200,15,1020.0,West,Karan
2025-04-29,G,Laptop,Electronics,2,45000,5,85500.0,South,Amit
2025-04-30,A,T-shirt,Clothing,2,700,0,1400.0,West,Sneha
2025-05-01,G,Watch,Accessories,1,2500,0,2500.0,East,Amit
2025-05-02,C,Bag,Accessories,5,1200,10,5400.0,North,Rahul
2025-05-03,B,Sunglasses,Accessories,3,800,5,2280.0,West,Sneha
2025-05-04,H,Laptop,Electronics,3,45000,0,135000.0,West,Sneha
2025-05-05,F,Headphones,Electronics,1,2500,5,2375.0,South,Karan
2025-05-06,F,Perfume,Beauty,4,900,15,3060.0,North,Priya
2025-05-07,A,Watch,Accessories,2,2500,5,4750.0,East,Priya
2025-05-08,B,Watch,Accessories,1,2500,5,2375.0,East,Sneha
2025-05-09,H,Perfume,Beauty,1,900,15,765.0,North,Amit
2025-05-10,F,Bag,Accessories,5,1200,0,6000.0,West,Sneha
2025-05-11,C,T-shirt,Clothing,3,700,0,2100.0,North,Priya
2025-05-12,F,Perfume,Beauty,2,900,0,1800.0,North,Karan
2025-05-13,E,Headphones,Electronics,5,2500,5,11875.0,South,Karan
2025-05-14,D,Perfume,Beauty,3,900,15,2295.0,South,Neha
2025-05-15,E,Sunglasses,Accessories,1,800,15,680.0,East,Neha
2025-05-16,E,Laptop,Electronics,5,45000,5,213750.0,West,Rahul
2025-05-17,C,Perfume,Beauty,1,900,10,810.0,East,Sneha
2025-05-18,C,T-shirt,Clothing,2,700,10,1260.0,East,Amit
2025-05-19,D,Watch,Accessories,4,2500,5,9500.0,South,Karan
2025-05-20,A,Bag,Accessories,1,1200,15,1020.0,North,Priya
2025-05-21,B,Sunglasses,Accessories,2,800,15,1360.0,North,Karan
2025-05-22,F,Shoes,Footwear,4,1500,10,5400.0,North,Sneha
2025-05-23,A,Headphones,Electronics,5,2500,5,11875.0,East,Amit
2025-05-24,G,Shoes,Footwear,5,1500,5,7125.0,East,Karan
2025-05-25,A,Headphones,Electronics,5,2500,0,12500.0,South,Priya
2025-05-26,G,Watch,Accessories,3,2500,0,7500.0,East,Sneha
2025-05-27,G,Watch,Accessories,2,2500,0,5000.0,North,Karan
2025-05-28,D,Headphones,Electronics,1,2500,15,2125.0,East,Amit
2025-05-29,D,T-shirt,Clothing,4,700,10,2520.0,South,Amit
2025-05-30,D,Watch,Accessories,3,2500,15,6375.0,South,Karan
2025-05-31,B,T-shirt,Clothing,3,700,0,2100.0,West,Priya
2025-06-01,C,T-shirt,Clothing,3,700,15,1785.0,South,Karan
2025-06-02,B,Headphones,Electronics,1,2500,15,2125.0,South,Priya
2025-06-03,F,Laptop,Electronics,3,45000,5,128250.0,South,Rahul
2025-06-04,B,Laptop,Electronics,2,45000,15,76500.0,West,Neha
2025-06-05,A,T-shirt,Clothing,1,700,10,630.0,East,Amit
2025-06-06,B,Sunglasses,Accessories,2,800,10,1440.0,South,Neha
2025-06-07,F,Perfume,Beauty,5,900,5,4275.0,West,Sneha
2025-06-08,D,Headphones,Electronics,3,2500,5,7125.0,North,Sneha
2025-06-09,A,T-shirt,Clothing,5,700,5,3325.0,East,Karan
2025-06-10,B,Shoes,Footwear,3,1500,0,4500.0,West,Priya
2025-06-11,A,Headphones,Electronics,5,2500,10,11250.0,West,Rahul
2025-06-12,F,Perfume,Beauty,2,900,0,1800.0,East,Karan
2025-06-13,F,Headphones,Electronics,5,2500,0,12500.0,East,Neha
2025-06-14,F,Shoes,Footwear,2,1500,0,3000.0,East,Priya
2025-06-15,A,Watch,Accessories,3,2500,15,6375.0,West,Amit
2025-06-16,H,Sunglasses,Accessories,1,800,5,760.0,West,Sneha
2025-06-17,G,Shoes,Footwear,2,1500,5,2850.0,East,Rahul
2025-06-18,H,Shoes,Footwear,1,1500,5,1425.0,West,Neha
2025-06-19,C,Sunglasses,Accessories,3,800,10,2160.0,North,Rahul
2025-06-20,E,Laptop,Electronics,5,45000,15,191250.0,West,Sneha
2025-06-21,E,Headphones,Electronics,2,2500,15,4250.0,East,Rahul
2025-06-22,B,Shoes,Footwear,3,1500,15,3825.0,South,Sneha
2025-06-23,B,Headphones,Electronics,5,2500,5,11875.0,West,Karan
2025-06-24,F,T-shirt,Clothing,3,700,5,1995.0,North,Priya
2025-06-25,E,Watch,Accessories,1,2500,15,2125.0,East,Rahul
2025-06-26,A,T-shirt,Clothing,5,700,10,3150.0,South,Neha
2025-06-27,H,T-shirt,Clothing,2,700,5,1330.0,South,Amit
2025-06-28,A,Sunglasses,Accessories,4,800,0,3200.0,East,Amit
2025-06-29,F,Sunglasses,Accessories,4,800,15,2720.0,South,Amit
2025-06-30,H,Bag,Accessories,2,1200,5,2280.0,South,Neha
2025-07-01,D,T-shirt,Clothing,1,700,15,595.0,West,Priya
2025-07-02,E,Sunglasses,Accessories,2,800,15,1360.0,South,Karan
2025-07-03,F,Sunglasses,Accessories,1,800,5,760.0,East,Sneha
2025-07-04,C,Perfume,Beauty,5,900,5,4275.0,South,Karan
2025-07-05,E,Shoes,Footwear,4,1500,15,5100.0,North,Amit
2025-07-06,A,Sunglasses,Accessories,1,800,15,680.0,North,Sneha
